Store_Dept_Date,Weekly_Sales
17_74_2013-07-05,179.10020000000014
17_79_2013-07-05,179.10020000000014
17_80_2013-07-05,179.10020000000014
17_81_2013-07-05,179.10020000000014
17_82_2013-07-05,179.10020000000014
17_83_2013-07-05,179.10020000000014
17_85_2013-07-05,179.10020000000014
17_87_2013-07-05,179.10020000000014
17_90_2013-07-05,179.10020000000014
17_91_2013-07-05,179.10020000000014
17_92_2013-07-05,179.10020000000014
17_93_2013-07-05,179.10020000000014
17_94_2013-07-05,179.10020000000014
17_95_2013-07-05,179.10020000000014
17_96_2013-07-05,179.10020000000014
17_97_2013-07-05,179.10020000000014
17_98_2013-07-05,179.10020000000014
17_1_2013-07-12,179.10020000000014
17_2_2013-07-12,179.10020000000014
17_3_2013-07-12,179.10020000000014
17_4_2013-07-12,179.10020000000014
17_5_2013-07-12,179.10020000000014
17_6_2013-07-12,179.10020000000014
17_7_2013-07-12,179.10020000000014
17_8_2013-07-12,179.10020000000014
17_9_2013-07-12,179.10020000000014
17_10_2013-07-12,179.10020000000014
17_11_2013-07-12,179.10020000000014
17_12_2013-07-12,179.10020000000014
17_13_2013-07-12,179.10020000000014
17_14_2013-07-12,179.10020000000014
17_16_2013-07-12,179.10020000000014
17_17_2013-07-12,179.10020000000014
17_19_2013-07-12,179.10020000000014
17_20_2013-07-12,179.10020000000014
17_21_2013-07-12,179.10020000000014
17_22_2013-07-12,179.10020000000014
17_23_2013-07-12,179.10020000000014
17_24_2013-07-12,179.10020000000014
17_25_2013-07-12,179.10020000000014
17_26_2013-07-12,179.10020000000014
17_27_2013-07-12,179.10020000000014
17_28_2013-07-12,179.10020000000014
17_29_2013-07-12,179.10020000000014
17_30_2013-07-12,179.10020000000014
17_31_2013-07-12,179.10020000000014
17_32_2013-07-12,179.10020000000014
17_33_2013-07-12,179.10020000000014
17_34_2013-07-12,179.10020000000014
17_35_2013-07-12,179.10020000000014
17_36_2013-07-12,179.10020000000014
17_38_2013-07-12,179.10020000000014
17_40_2013-07-12,179.10020000000014
17_41_2013-07-12,179.10020000000014
17_42_2013-07-12,179.10020000000014
17_44_2013-07-12,179.10020000000014
17_46_2013-07-12,179.10020000000014
17_48_2013-07-12,179.10020000000014
17_49_2013-07-12,179.10020000000014
17_52_2013-07-12,179.10020000000014
17_54_2013-07-12,179.10020000000014
17_55_2013-07-12,179.10020000000014
17_56_2013-07-12,179.10020000000014
17_59_2013-07-12,179.10020000000014
17_60_2013-07-12,179.10020000000014
17_67_2013-07-12,179.10020000000014
17_71_2013-07-12,179.10020000000014
17_72_2013-07-12,179.10020000000014
17_74_2013-07-12,179.10020000000014
17_79_2013-07-12,179.10020000000014
17_80_2013-07-12,179.10020000000014
17_81_2013-07-12,179.10020000000014
17_82_2013-07-12,179.10020000000014
17_83_2013-07-12,179.10020000000014
17_85_2013-07-12,179.10020000000014
17_87_2013-07-12,179.10020000000014
17_90_2013-07-12,179.10020000000014
17_91_2013-07-12,179.10020000000014
17_92_2013-07-12,179.10020000000014
17_93_2013-07-12,179.10020000000014
17_95_2013-07-12,179.10020000000014
17_96_2013-07-12,179.10020000000014
17_97_2013-07-12,179.10020000000014
17_98_2013-07-12,179.10020000000014
17_1_2013-07-19,179.10020000000014
17_2_2013-07-19,179.10020000000014
17_3_2013-07-19,179.10020000000014
17_4_2013-07-19,179.10020000000014
17_5_2013-07-19,179.10020000000014
17_6_2013-07-19,179.10020000000014
17_7_2013-07-19,179.10020000000014
17_8_2013-07-19,179.10020000000014
17_9_2013-07-19,179.10020000000014
17_10_2013-07-19,179.10020000000014
17_11_2013-07-19,179.10020000000014
17_12_2013-07-19,179.10020000000014
17_13_2013-07-19,179.10020000000014
17_14_2013-07-19,179.10020000000014
17_16_2013-07-19,179.10020000000014
17_17_2013-07-19,179.10020000000014
17_18_2013-07-19,179.10020000000014
17_19_2013-07-19,179.10020000000014
17_20_2013-07-19,179.10020000000014
17_21_2013-07-19,179.10020000000014
17_22_2013-07-19,179.10020000000014
17_23_2013-07-19,179.10020000000014
17_24_2013-07-19,179.10020000000014
17_25_2013-07-19,179.10020000000014
17_26_2013-07-19,179.10020000000014
17_27_2013-07-19,179.10020000000014
17_28_2013-07-19,179.10020000000014
17_29_2013-07-19,179.10020000000014
17_30_2013-07-19,179.10020000000014
17_31_2013-07-19,179.10020000000014
17_32_2013-07-19,179.10020000000014
17_33_2013-07-19,179.10020000000014
17_34_2013-07-19,179.10020000000014
17_35_2013-07-19,179.10020000000014
17_36_2013-07-19,179.10020000000014
17_38_2013-07-19,179.10020000000014
17_40_2013-07-19,179.10020000000014
17_41_2013-07-19,179.10020000000014
17_42_2013-07-19,179.10020000000014
17_44_2013-07-19,179.10020000000014
17_46_2013-07-19,179.10020000000014
17_48_2013-07-19,179.10020000000014
17_49_2013-07-19,179.10020000000014
17_52_2013-07-19,179.10020000000014
17_54_2013-07-19,179.10020000000014
17_55_2013-07-19,179.10020000000014
17_56_2013-07-19,179.10020000000014
17_58_2013-07-19,179.10020000000014
17_59_2013-07-19,179.10020000000014
17_60_2013-07-19,179.10020000000014
17_67_2013-07-19,179.10020000000014
17_71_2013-07-19,179.10020000000014
17_72_2013-07-19,179.10020000000014
17_74_2013-07-19,179.10020000000014
17_79_2013-07-19,179.10020000000014
17_80_2013-07-19,179.10020000000014
17_81_2013-07-19,179.10020000000014
17_82_2013-07-19,179.10020000000014
17_83_2013-07-19,179.10020000000014
17_85_2013-07-19,179.10020000000014
17_87_2013-07-19,179.10020000000014
17_90_2013-07-19,179.10020000000014
17_91_2013-07-19,179.10020000000014
17_92_2013-07-19,179.10020000000014
17_93_2013-07-19,179.10020000000014
17_95_2013-07-19,179.10020000000014
17_96_2013-07-19,179.10020000000014
17_97_2013-07-19,179.10020000000014
17_98_2013-07-19,179.10020000000014
17_1_2013-07-26,3792.997034482757
17_2_2013-07-26,3792.997034482757
17_3_2013-07-26,3792.997034482757
17_4_2013-07-26,3792.997034482757
17_5_2013-07-26,3792.997034482757
17_6_2013-07-26,3792.997034482757
17_7_2013-07-26,3792.997034482757
17_8_2013-07-26,3792.997034482757
17_9_2013-07-26,3792.997034482757
17_10_2013-07-26,3792.997034482757
17_11_2013-07-26,3792.997034482757
17_12_2013-07-26,3792.997034482757
17_13_2013-07-26,3792.997034482757
17_14_2013-07-26,3792.997034482757
17_16_2013-07-26,3792.997034482757
17_17_2013-07-26,3792.997034482757
17_19_2013-07-26,3792.997034482757
17_20_2013-07-26,3792.997034482757
17_21_2013-07-26,3792.997034482757
17_22_2013-07-26,3792.997034482757
17_23_2013-07-26,3792.997034482757
17_24_2013-07-26,3792.997034482757
17_25_2013-07-26,3792.997034482757
17_26_2013-07-26,3792.997034482757
17_27_2013-07-26,3792.997034482757
17_28_2013-07-26,3792.997034482757
17_29_2013-07-26,3792.997034482757
17_30_2013-07-26,3792.997034482757
17_31_2013-07-26,3792.997034482757
17_32_2013-07-26,3792.997034482757
17_33_2013-07-26,3792.997034482757
17_34_2013-07-26,3792.997034482757
17_35_2013-07-26,3792.997034482757
17_36_2013-07-26,3792.997034482757
17_38_2013-07-26,3792.997034482757
17_40_2013-07-26,3792.997034482757
17_41_2013-07-26,3792.997034482757
17_42_2013-07-26,3792.997034482757
17_44_2013-07-26,3792.997034482757
17_46_2013-07-26,3792.997034482757
17_48_2013-07-26,3792.997034482757
17_49_2013-07-26,3792.997034482757
17_52_2013-07-26,3792.997034482757
17_54_2013-07-26,3792.997034482757
17_55_2013-07-26,3792.997034482757
17_56_2013-07-26,3792.997034482757
17_58_2013-07-26,3792.997034482757
17_59_2013-07-26,3792.997034482757
17_60_2013-07-26,3792.997034482757
17_67_2013-07-26,3792.997034482757
17_71_2013-07-26,3792.997034482757
17_72_2013-07-26,3792.997034482757
17_74_2013-07-26,3792.997034482757
17_79_2013-07-26,3792.997034482757
17_80_2013-07-26,3792.997034482757
17_81_2013-07-26,3792.997034482757
17_82_2013-07-26,3792.997034482757
17_83_2013-07-26,3792.997034482757
17_85_2013-07-26,3792.997034482757
17_87_2013-07-26,3792.997034482757
17_90_2013-07-26,3792.997034482757
17_91_2013-07-26,3792.997034482757
17_92_2013-07-26,3792.997034482757
17_93_2013-07-26,3792.997034482757
17_95_2013-07-26,3792.997034482757
17_96_2013-07-26,3792.997034482757
17_97_2013-07-26,3792.997034482757
17_98_2013-07-26,3792.997034482757
18_1_2012-11-02,224.7857364341085
18_2_2012-11-02,224.7857364341085
18_3_2012-11-02,224.7857364341085
18_4_2012-11-02,224.7857364341085
18_5_2012-11-02,224.7857364341085
18_6_2012-11-02,224.7857364341085
18_7_2012-11-02,224.7857364341085
18_8_2012-11-02,224.7857364341085
18_9_2012-11-02,224.7857364341085
18_10_2012-11-02,224.7857364341085
18_11_2012-11-02,224.7857364341085
18_12_2012-11-02,224.7857364341085
18_13_2012-11-02,224.7857364341085
18_14_2012-11-02,224.7857364341085
18_16_2012-11-02,224.7857364341085
18_17_2012-11-02,224.7857364341085
18_18_2012-11-02,224.7857364341085
18_19_2012-11-02,224.7857364341085
18_20_2012-11-02,224.7857364341085
18_21_2012-11-02,224.7857364341085
18_22_2012-11-02,224.7857364341085
18_23_2012-11-02,224.7857364341085
18_24_2012-11-02,224.7857364341085
18_25_2012-11-02,224.7857364341085
18_26_2012-11-02,224.7857364341085
18_27_2012-11-02,224.7857364341085
18_28_2012-11-02,224.7857364341085
18_29_2012-11-02,224.7857364341085
18_30_2012-11-02,224.7857364341085
18_31_2012-11-02,224.7857364341085
18_32_2012-11-02,224.7857364341085
18_33_2012-11-02,224.7857364341085
18_34_2012-11-02,224.7857364341085
18_35_2012-11-02,224.7857364341085
18_36_2012-11-02,224.7857364341085
18_38_2012-11-02,224.7857364341085
18_40_2012-11-02,224.7857364341085
18_41_2012-11-02,224.7857364341085
18_42_2012-11-02,224.7857364341085
18_44_2012-11-02,224.7857364341085
18_46_2012-11-02,224.7857364341085
18_49_2012-11-02,224.7857364341085
18_50_2012-11-02,224.7857364341085
18_52_2012-11-02,224.7857364341085
18_54_2012-11-02,224.7857364341085
18_55_2012-11-02,224.7857364341085
18_56_2012-11-02,224.7857364341085
18_58_2012-11-02,224.7857364341085
18_59_2012-11-02,224.7857364341085
18_60_2012-11-02,224.7857364341085
18_67_2012-11-02,224.7857364341085
18_71_2012-11-02,224.7857364341085
18_72_2012-11-02,224.7857364341085
18_74_2012-11-02,224.7857364341085
18_79_2012-11-02,224.7857364341085
18_80_2012-11-02,224.7857364341085
18_81_2012-11-02,224.7857364341085
18_82_2012-11-02,224.7857364341085
18_83_2012-11-02,224.7857364341085
18_85_2012-11-02,224.7857364341085
18_87_2012-11-02,224.7857364341085
18_90_2012-11-02,224.7857364341085
18_91_2012-11-02,224.7857364341085
18_92_2012-11-02,224.7857364341085
18_93_2012-11-02,224.7857364341085
18_94_2012-11-02,224.7857364341085
18_95_2012-11-02,224.7857364341085
18_97_2012-11-02,224.7857364341085
18_98_2012-11-02,224.7857364341085
18_1_2012-11-09,224.7857364341085
18_2_2012-11-09,224.7857364341085
18_3_2012-11-09,224.7857364341085
18_4_2012-11-09,224.7857364341085
18_5_2012-11-09,224.7857364341085
18_6_2012-11-09,224.7857364341085
18_7_2012-11-09,224.7857364341085
18_8_2012-11-09,224.7857364341085
18_9_2012-11-09,224.7857364341085
18_10_2012-11-09,224.7857364341085
18_11_2012-11-09,224.7857364341085
18_12_2012-11-09,224.7857364341085
18_13_2012-11-09,224.7857364341085
18_14_2012-11-09,224.7857364341085
18_16_2012-11-09,224.7857364341085
18_17_2012-11-09,224.7857364341085
18_18_2012-11-09,224.7857364341085
18_19_2012-11-09,224.7857364341085
18_20_2012-11-09,224.7857364341085
18_21_2012-11-09,224.7857364341085
18_22_2012-11-09,224.7857364341085
18_23_2012-11-09,224.7857364341085
18_24_2012-11-09,224.7857364341085
18_25_2012-11-09,224.7857364341085
18_26_2012-11-09,224.7857364341085
18_27_2012-11-09,224.7857364341085
18_28_2012-11-09,224.7857364341085
18_29_2012-11-09,224.7857364341085
18_30_2012-11-09,224.7857364341085
18_31_2012-11-09,224.7857364341085
18_32_2012-11-09,224.7857364341085
18_33_2012-11-09,224.7857364341085
18_34_2012-11-09,224.7857364341085
18_35_2012-11-09,224.7857364341085
18_36_2012-11-09,224.7857364341085
18_38_2012-11-09,224.7857364341085
18_40_2012-11-09,224.7857364341085
18_41_2012-11-09,224.7857364341085
18_42_2012-11-09,224.7857364341085
18_44_2012-11-09,224.7857364341085
18_46_2012-11-09,224.7857364341085
18_49_2012-11-09,224.7857364341085
18_50_2012-11-09,224.7857364341085
18_52_2012-11-09,224.7857364341085
18_54_2012-11-09,224.7857364341085
18_55_2012-11-09,224.7857364341085
18_56_2012-11-09,224.7857364341085
18_58_2012-11-09,224.7857364341085
18_59_2012-11-09,224.7857364341085
18_60_2012-11-09,224.7857364341085
18_67_2012-11-09,224.7857364341085
18_71_2012-11-09,224.7857364341085
18_72_2012-11-09,224.7857364341085
18_74_2012-11-09,224.7857364341085
18_79_2012-11-09,224.7857364341085
18_80_2012-11-09,224.7857364341085
18_81_2012-11-09,224.7857364341085
18_82_2012-11-09,224.7857364341085
18_83_2012-11-09,224.7857364341085
18_85_2012-11-09,224.7857364341085
18_87_2012-11-09,224.7857364341085
18_90_2012-11-09,224.7857364341085
18_91_2012-11-09,224.7857364341085
18_92_2012-11-09,224.7857364341085
18_93_2012-11-09,224.7857364341085
18_94_2012-11-09,224.7857364341085
18_95_2012-11-09,224.7857364341085
18_97_2012-11-09,224.7857364341085
18_98_2012-11-09,224.7857364341085
18_1_2012-11-16,224.7857364341085
18_2_2012-11-16,224.7857364341085
18_3_2012-11-16,224.7857364341085
18_4_2012-11-16,224.7857364341085
18_5_2012-11-16,224.7857364341085
18_6_2012-11-16,224.7857364341085
18_7_2012-11-16,224.7857364341085
18_8_2012-11-16,224.7857364341085
18_9_2012-11-16,224.7857364341085
18_10_2012-11-16,224.7857364341085
18_11_2012-11-16,224.7857364341085
18_12_2012-11-16,224.7857364341085
18_13_2012-11-16,224.7857364341085
18_14_2012-11-16,224.7857364341085
18_16_2012-11-16,224.7857364341085
18_17_2012-11-16,224.7857364341085
18_18_2012-11-16,224.7857364341085
18_19_2012-11-16,224.7857364341085
18_20_2012-11-16,224.7857364341085
18_21_2012-11-16,224.7857364341085
18_22_2012-11-16,224.7857364341085
18_23_2012-11-16,224.7857364341085
18_24_2012-11-16,224.7857364341085
18_25_2012-11-16,224.7857364341085
18_26_2012-11-16,224.7857364341085
18_27_2012-11-16,224.7857364341085
18_28_2012-11-16,224.7857364341085
18_29_2012-11-16,224.7857364341085
18_30_2012-11-16,224.7857364341085
18_31_2012-11-16,224.7857364341085
18_32_2012-11-16,224.7857364341085
18_33_2012-11-16,224.7857364341085
18_34_2012-11-16,224.7857364341085
18_35_2012-11-16,224.7857364341085
18_36_2012-11-16,224.7857364341085
18_38_2012-11-16,224.7857364341085
18_40_2012-11-16,224.7857364341085
18_41_2012-11-16,224.7857364341085
18_42_2012-11-16,224.7857364341085
18_44_2012-11-16,224.7857364341085
18_46_2012-11-16,224.7857364341085
18_47_2012-11-16,224.7857364341085
18_49_2012-11-16,224.7857364341085
18_50_2012-11-16,224.7857364341085
18_52_2012-11-16,224.7857364341085
18_54_2012-11-16,224.7857364341085
18_55_2012-11-16,224.7857364341085
18_56_2012-11-16,224.7857364341085
18_59_2012-11-16,224.7857364341085
18_60_2012-11-16,224.7857364341085
18_67_2012-11-16,224.7857364341085
18_71_2012-11-16,224.7857364341085
18_72_2012-11-16,224.7857364341085
18_74_2012-11-16,224.7857364341085
18_79_2012-11-16,224.7857364341085
18_80_2012-11-16,224.7857364341085
18_81_2012-11-16,224.7857364341085
18_82_2012-11-16,224.7857364341085
18_83_2012-11-16,224.7857364341085
18_85_2012-11-16,224.7857364341085
18_87_2012-11-16,224.7857364341085
18_90_2012-11-16,224.7857364341085
18_91_2012-11-16,224.7857364341085
18_92_2012-11-16,224.7857364341085
18_93_2012-11-16,224.7857364341085
18_94_2012-11-16,224.7857364341085
18_95_2012-11-16,224.7857364341085
18_97_2012-11-16,224.7857364341085
18_98_2012-11-16,224.7857364341085
18_1_2012-11-23,224.7857364341085
18_2_2012-11-23,224.7857364341085
18_3_2012-11-23,224.7857364341085
18_4_2012-11-23,224.7857364341085
18_5_2012-11-23,224.7857364341085
18_6_2012-11-23,224.7857364341085
18_7_2012-11-23,224.7857364341085
18_8_2012-11-23,224.7857364341085
18_9_2012-11-23,224.7857364341085
18_10_2012-11-23,224.7857364341085
18_11_2012-11-23,224.7857364341085
18_12_2012-11-23,224.7857364341085
18_13_2012-11-23,224.7857364341085
18_14_2012-11-23,224.7857364341085
18_16_2012-11-23,224.7857364341085
18_17_2012-11-23,224.7857364341085
18_18_2012-11-23,224.7857364341085
18_19_2012-11-23,224.7857364341085
18_20_2012-11-23,224.7857364341085
18_21_2012-11-23,224.7857364341085
18_22_2012-11-23,224.7857364341085
18_23_2012-11-23,224.7857364341085
18_24_2012-11-23,224.7857364341085
18_25_2012-11-23,224.7857364341085
18_26_2012-11-23,224.7857364341085
18_27_2012-11-23,224.7857364341085
18_28_2012-11-23,224.7857364341085
18_29_2012-11-23,224.7857364341085
18_30_2012-11-23,224.7857364341085
18_31_2012-11-23,224.7857364341085
18_32_2012-11-23,224.7857364341085
18_33_2012-11-23,224.7857364341085
18_34_2012-11-23,224.7857364341085
18_35_2012-11-23,224.7857364341085
18_36_2012-11-23,224.7857364341085
18_38_2012-11-23,224.7857364341085
18_40_2012-11-23,224.7857364341085
18_41_2012-11-23,224.7857364341085
18_42_2012-11-23,224.7857364341085
18_44_2012-11-23,224.7857364341085
18_46_2012-11-23,224.7857364341085
18_49_2012-11-23,224.7857364341085
18_50_2012-11-23,224.7857364341085
18_52_2012-11-23,224.7857364341085
18_54_2012-11-23,224.7857364341085
18_55_2012-11-23,224.7857364341085
18_56_2012-11-23,224.7857364341085
18_58_2012-11-23,224.7857364341085
18_59_2012-11-23,224.7857364341085
18_60_2012-11-23,224.7857364341085
18_67_2012-11-23,224.7857364341085
18_71_2012-11-23,224.7857364341085
18_72_2012-11-23,224.7857364341085
18_74_2012-11-23,224.7857364341085
18_79_2012-11-23,224.7857364341085
18_80_2012-11-23,224.7857364341085
18_81_2012-11-23,224.7857364341085
18_82_2012-11-23,224.7857364341085
18_83_2012-11-23,224.7857364341085
18_85_2012-11-23,224.7857364341085
18_87_2012-11-23,224.7857364341085
18_90_2012-11-23,224.7857364341085
18_91_2012-11-23,224.7857364341085
18_92_2012-11-23,224.7857364341085
18_93_2012-11-23,224.7857364341085
18_94_2012-11-23,224.7857364341085
18_95_2012-11-23,224.7857364341085
18_96_2012-11-23,224.7857364341085
18_97_2012-11-23,224.7857364341085
18_98_2012-11-23,224.7857364341085
18_1_2012-11-30,18800.78824768327
18_2_2012-11-30,18800.78824768327
18_3_2012-11-30,18800.78824768327
